Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
06/25/2021,Ages_12-15_yrs,5175232,2.9,2.9,3692042,30.6,21.8,2.3,2.3,0,0,2.3,0,0,0
06/25/2021,Race_eth_NHAsian,9289993,7,5.1,8792417,48.9,46.3,7.1,5.5,0,0,7.1,0,0,0
06/25/2021,Sex_Female,95163720,52.9,52.4,84680393,56.5,50.2,53,52.6,0,0,53,0,0,0
06/24/2021,Ages_18-24_yrs,14911004,8.2,8.2,12550073,48.8,41,7.8,7.8,0,0,7.8,0,0,0
06/24/2021,Age_unknown,20297,0,0,4904,,,0,0,0,0,0,0,0,0
06/24/2021,Ages_12-17_yrs,8748830,4.8,4.8,6590658,34.6,26,4.1,4.1,0,0,4.1,0,0,0
06/24/2021,Race_eth_Hispanic,23818047,17.9,13.1,20673774,37.4,32.4,16.9,12.9,0,0,16.9,0,0,0
06/24/2021,Ages_65-74_yrs,28543351,15.8,15.8,26195684,89.5,82.2,16.3,16.3,0,0,16.3,0,0,0
06/24/2021,Race_eth_NHMult_Oth,8084357,6.1,4.5,7041994,95,95,5.7,4.4,0,0,5.7,0,0,0
06/24/2021,Sex_Male,84460261,47.1,46.6,74731807,51.7,45.7,46.9,46.6,0,0,46.9,0,0,0
06/24/2021,Ages_50-64_yrs,46737160,25.8,25.8,42271510,73.4,66.4,26.3,26.3,0,0,26.4,0,0,0
06/24/2021,Race_eth_known,133346730,99.9,73.6,122646925,,,99.9,76.4,0,0,99.9,0,0,0
06/24/2021,Race_eth_NHAIAN,1147820,0.9,0.6,994475,47.1,40.8,0.8,0.6,0,0,0.8,0,0,0
06/24/2021,Ages_<12yrs,183642,0.1,0.1,108639,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/24/2021,Sex_Female,94985558,52.9,52.4,84452469,56.4,50.1,53.1,52.6,0,0,53.1,0,0,0
06/24/2021,Ages_40-49_yrs,25795719,14.2,14.2,22900139,63.2,56.1,14.3,14.3,0,0,14.3,0,0,0
06/24/2021,Race_eth_NHWhite,78774086,59.1,43.5,74292981,39.9,37.6,60.6,46.3,0,0,60.6,0,0,0
06/24/2021,Ages_5-11_yrs,173275,0.1,0.1,105403,0.6,0.4,0.1,0.1,0,0,0,0,0,0
06/24/2021,Race_eth_NHAsian,9271760,7,5.1,8761788,48.8,46.1,7.1,5.5,0,0,7.1,0,0,0
06/24/2021,Ages_12-15_yrs,5124514,2.8,2.8,3612889,30.3,21.4,2.3,2.3,0,0,2.3,0,0,0
06/24/2021,Ages_16-17_yrs,3624316,2,2,2977769,43.2,35.5,1.9,1.9,0,0,1.9,0,0,0
06/24/2021,Ages_75+_yrs,19677608,10.9,10.9,17973893,85.9,78.5,11.2,11.2,0,0,11.2,0,0,0
06/24/2021,US,181184979,,100,160496637,54.6,48.3,,100,0,,100,,0,0
06/24/2021,Sex_known,179445819,99.9,99,159184276,,,99.9,99.2,0,0,99.9,0,0,0
06/24/2021,Ages_25-39_yrs,36567368,20.2,20.2,31901137,53.5,46.6,19.9,19.9,0,0,19.9,0,0,0
06/24/2021,Race_eth_NHBlack,11872516,8.9,6.6,10537177,28.8,25.6,8.6,6.6,0,0,8.6,0,0,0
06/24/2021,Age_known,181164682,99.9,99.9,160491733,,,99.9,99.9,0,0,99.9,0,0,0
06/24/2021,Ages_<5yrs,6646,0,0,2236,0,0,0,0,0,0,0,0,0,0
06/24/2021,Race_eth_unknown,47838237,35.9,26.4,37849674,,,30.9,23.6,0,0,30.9,0,0,0
06/24/2021,Race_eth_NHNHOPI,378144,0.3,0.2,344736,40.7,37.1,0.3,0.2,0,0,0.3,0,0,0
06/24/2021,Sex_unknown,1739160,1,1,1312361,,,0.8,0.8,0,0,0.8,0,0,0
06/23/2021,Ages_75+_yrs,19668293,10.9,10.9,17962150,85.9,78.4,11.2,11.2,0,0,11.2,0,0,0
06/23/2021,Ages_65-74_yrs,28526381,15.8,15.8,26174156,89.5,82.1,16.4,16.4,0,0,16.4,0,0,0
06/23/2021,Race_eth_NHAIAN,1145338,0.9,0.6,991298,47,40.7,0.8,0.6,0,0,0.8,0,0,0
06/23/2021,Race_eth_unknown,47765993,35.9,26.4,37767695,,,30.9,23.6,0,0,30.9,0,0,0
06/23/2021,Ages_50-64_yrs,46680878,25.8,25.8,42198756,73.3,66.3,26.4,26.4,0,0,26.4,0,0,0
06/23/2021,Race_eth_Hispanic,23737647,17.8,13.1,20574749,37.2,32.3,16.8,12.9,0,0,16.8,0,0,0
06/23/2021,Sex_unknown,1737663,1,1,1310528,,,0.8,0.8,0,0,0.8,0,0,0
06/23/2021,Ages_40-49_yrs,25750682,14.2,14.2,22842935,63.1,56,14.3,14.3,0,0,14.3,0,0,0
06/23/2021,Sex_Female,94825665,52.9,52.4,84244478,56.3,50,53.1,52.6,0,0,53.1,0,0,0
06/23/2021,Race_eth_NHMult_Oth,8069393,6.1,4.5,7022166,95,95,5.7,4.4,0,0,5.7,0,0,0
06/23/2021,Ages_5-11_yrs,170838,0.1,0.1,102665,0.6,0.4,0.1,0.1,0,0,0,0,0,0
06/23/2021,Age_known,180845625,99.9,99.9,160075444,,,99.9,99.9,0,0,99.9,0,0,0
06/23/2021,Race_eth_NHBlack,11837456,8.9,6.5,10494752,28.7,25.5,8.6,6.6,0,0,8.6,0,0,0
06/23/2021,US,180865898,,100,160080337,54.5,48.2,,100,0,,100,,0,0
06/23/2021,Race_eth_NHNHOPI,377190,0.3,0.2,343399,40.6,37,0.3,0.2,0,0,0.3,0,0,0
06/23/2021,Sex_known,179128235,99.9,99,158769809,,,99.9,99.2,0,0,99.9,0,0,0
06/23/2021,Age_unknown,20273,0,0,4893,,,0,0,0,0,0,0,0,0
06/23/2021,Ages_<5yrs,6630,0,0,2230,0,0,0,0,0,0,0,0,0,0
06/23/2021,Sex_Male,84302570,47.1,46.6,74525331,51.6,45.6,46.9,46.6,0,0,46.9,0,0,0
06/23/2021,Ages_25-39_yrs,36488226,20.2,20.2,31801346,53.4,46.5,19.9,19.9,0,0,19.9,0,0,0
06/23/2021,Ages_16-17_yrs,3607908,2,2,2956954,43,35.2,1.8,1.8,0,0,1.8,0,0,0
06/23/2021,Race_eth_NHWhite,78676557,59.1,43.5,74149184,39.9,37.6,60.6,46.3,0,0,60.6,0,0,0
06/23/2021,Ages_<12yrs,181185,0.1,0.1,105894,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/23/2021,Race_eth_NHAsian,9256312,7,5.1,8737057,48.7,46,7.1,5.5,0,0,7.1,0,0,0
06/23/2021,Ages_12-15_yrs,5076259,2.8,2.8,3539792,30,20.9,2.2,2.2,0,0,2.2,0,0,0
06/23/2021,Ages_18-24_yrs,14865813,8.2,8.2,12493461,48.6,40.8,7.8,7.8,0,0,7.8,0,0,0
06/23/2021,Ages_12-17_yrs,8684167,4.8,4.8,6496746,34.3,25.7,4.1,4.1,0,0,4.1,0,0,0
06/23/2021,Race_eth_known,133099893,99.9,73.6,122312605,,,99.9,76.4,0,0,99.9,0,0,0
06/22/2021,Ages_12-15_yrs,5026600,2.8,2.8,3457787,29.7,20.4,2.2,2.2,0,0,2.2,0,0,0
06/22/2021,Race_eth_NHNHOPI,376044,0.3,0.2,341819,40.5,36.8,0.3,0.2,0,0,0.3,0,0,0
06/22/2021,US,180535278,,100,159639768,54.4,48.1,,100,0,,100,,0,0
06/22/2021,Race_eth_NHMult_Oth,8054615,6.1,4.5,7001209,95,95,5.7,4.4,0,0,5.7,0,0,0
06/22/2021,Race_eth_NHAsian,9240237,7,5.1,8710058,48.6,45.9,7.1,5.5,0,0,7.1,0,0,0
06/22/2021,Age_known,180515043,99.9,99.9,159634897,,,99.9,99.9,0,0,99.9,0,0,0
06/22/2021,Race_eth_unknown,47691028,35.9,26.4,37684263,,,30.9,23.6,0,0,30.9,0,0,0
06/22/2021,Ages_25-39_yrs,36407025,20.2,20.2,31698677,53.2,46.4,19.9,19.9,0,0,19.9,0,0,0
06/22/2021,Ages_50-64_yrs,46622088,25.8,25.8,42123447,73.2,66.2,26.4,26.4,0,0,26.4,0,0,0
06/22/2021,Race_eth_NHBlack,11800856,8.9,6.5,10448739,28.6,25.4,8.6,6.5,0,0,8.6,0,0,0
06/22/2021,Ages_<5yrs,6613,0,0,2228,0,0,0,0,0,0,0,0,0,0
06/22/2021,Ages_40-49_yrs,25704712,14.2,14.2,22783944,63,55.9,14.3,14.3,0,0,14.3,0,0,0
06/22/2021,Race_eth_NHWhite,78575490,59.1,43.5,73996348,39.8,37.5,60.7,46.4,0,0,60.7,0,0,0
06/22/2021,Ages_18-24_yrs,14818717,8.2,8.2,12433007,48.5,40.7,7.8,7.8,0,0,7.8,0,0,0
06/22/2021,Sex_Female,94660466,52.9,52.4,84024646,56.2,49.9,53.1,52.6,0,0,53.1,0,0,0
06/22/2021,Ages_12-17_yrs,8617167,4.8,4.8,6391622,34.1,25.3,4,4,0,0,4,0,0,0
06/22/2021,Race_eth_Hispanic,23654411,17.8,13.1,20469592,37.1,32.1,16.8,12.8,0,0,16.8,0,0,0
06/22/2021,Age_unknown,20235,0,0,4871,,,0,0,0,0,0,0,0,0
06/22/2021,Race_eth_known,132844238,99.9,73.6,121955470,,,99.9,76.4,0,0,99.9,0,0,0
06/22/2021,Race_eth_NHAIAN,1142585,0.9,0.6,987705,46.9,40.6,0.8,0.6,0,0,0.8,0,0,0
06/22/2021,Ages_16-17_yrs,3590567,2,2,2933835,42.8,35,1.8,1.8,0,0,1.8,0,0,0
06/22/2021,Sex_known,178799345,99.9,99,158331121,,,99.9,99.2,0,0,99.9,0,0,0
06/22/2021,Ages_65-74_yrs,28508354,15.8,15.8,26151370,89.4,82,16.4,16.4,0,0,16.4,0,0,0
06/22/2021,Ages_5-11_yrs,168282,0.1,0.1,99674,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/22/2021,Sex_unknown,1735933,1,1,1308647,,,0.8,0.8,0,0,0.8,0,0,0
06/22/2021,Ages_75+_yrs,19658369,10.9,10.9,17949929,85.8,78.4,11.2,11.2,0,0,11.3,0,0,0
06/22/2021,Sex_Male,84138879,47.1,46.6,74306475,51.5,45.5,46.9,46.5,0,0,46.9,0,0,0
06/22/2021,Ages_<12yrs,178611,0.1,0.1,102901,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/21/2021,Ages_65-74_yrs,28491206,15.8,15.8,26127449,89.4,81.9,16.4,16.4,0,0,16.4,0,0,0
06/21/2021,Race_eth_unknown,47616252,35.9,26.4,37597832,,,30.9,23.6,0,0,30.9,0,0,0
06/21/2021,Race_eth_Hispanic,23572949,17.8,13.1,20359617,37,31.9,16.7,12.8,0,0,16.7,0,0,0
06/21/2021,Race_eth_NHMult_Oth,8039953,6.1,4.5,6978271,95,95,5.7,4.4,0,0,5.7,0,0,0
06/21/2021,Race_eth_NHAsian,9224776,7,5.1,8679515,48.6,45.7,7.1,5.5,0,0,7.1,0,0,0
06/21/2021,Ages_40-49_yrs,25659433,14.2,14.2,22720518,62.9,55.7,14.3,14.3,0,0,14.3,0,0,0
06/21/2021,Race_eth_NHNHOPI,375163,0.3,0.2,340384,40.4,36.7,0.3,0.2,0,0,0.3,0,0,0
06/21/2021,Ages_5-11_yrs,165890,0.1,0.1,96749,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/21/2021,Ages_50-64_yrs,46564813,25.8,25.8,42042410,73.1,66,26.4,26.4,0,0,26.4,0,0,0
06/21/2021,Ages_75+_yrs,19649247,10.9,10.9,17937514,85.8,78.3,11.3,11.3,0,0,11.3,0,0,0
06/21/2021,Ages_<12yrs,176207,0.1,0.1,99969,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/21/2021,Sex_known,178476658,99.9,99,157865396,,,99.9,99.2,0,0,99.9,0,0,0
06/21/2021,Ages_16-17_yrs,3573187,2,2,2910881,42.6,34.7,1.8,1.8,0,0,1.8,0,0,0
06/21/2021,Ages_12-17_yrs,8551178,4.7,4.7,6285611,33.8,24.8,3.9,3.9,0,0,4,0,0,0
06/21/2021,Sex_unknown,1734358,1,1,1306709,,,0.8,0.8,0,0,0.8,0,0,0
06/21/2021,Race_eth_known,132594752,99.9,73.6,121574239,,,99.9,76.4,0,0,99.9,0,0,0
06/21/2021,Race_eth_NHAIAN,1139823,0.9,0.6,984327,46.8,40.4,0.8,0.6,0,0,0.8,0,0,0
06/21/2021,US,180211016,,100,159172105,54.3,47.9,,100,0,,100,,0,0
06/21/2021,Sex_Female,94499887,52.9,52.4,83792084,56.1,49.7,53.1,52.6,0,0,53.1,0,0,0
06/21/2021,Age_unknown,20186,0,0,4831,,,0,0,0,0,0,0,0,0
06/21/2021,Age_known,180190830,99.9,99.9,159167274,,,99.9,99.9,0,0,99.9,0,0,0
06/21/2021,Ages_12-15_yrs,4977991,2.8,2.8,3374730,29.4,20,2.1,2.1,0,0,2.1,0,0,0
06/21/2021,Ages_18-24_yrs,14771400,8.2,8.2,12367032,48.3,40.4,7.8,7.8,0,0,7.8,0,0,0
06/21/2021,Ages_25-39_yrs,36327346,20.2,20.2,31586771,53.1,46.2,19.8,19.8,0,0,19.9,0,0,0
06/21/2021,Ages_<5yrs,6604,0,0,2223,0,0,0,0,0,0,0,0,0,0
06/21/2021,Sex_Male,83976771,47.1,46.6,74073312,51.4,45.3,46.9,46.5,0,0,46.9,0,0,0
06/21/2021,Race_eth_NHWhite,78475197,59.2,43.5,73829520,39.8,37.4,60.7,46.4,0,0,60.7,0,0,0
06/21/2021,Race_eth_NHBlack,11766891,8.9,6.5,10402605,28.5,25.2,8.6,6.5,0,0,8.6,0,0,0
06/20/2021,Ages_16-17_yrs,3556784,2,2,2899613,42.4,34.6,1.8,1.8,0,0,1.8,0,0,0
06/20/2021,Race_eth_NHBlack,11737469,8.9,6.5,10375433,28.5,25.2,8.6,6.5,0,0,8.6,0,0,0
06/20/2021,Race_eth_NHMult_Oth,8025808,6.1,4.5,6963525,95,94.8,5.7,4.4,0,0,5.7,0,0,0
06/20/2021,Race_eth_known,132363714,99.9,73.6,121342482,,,99.9,76.4,0,0,99.9,0,0,0
06/20/2021,Ages_75+_yrs,19641648,10.9,10.9,17929309,85.7,78.3,11.3,11.3,0,0,11.3,0,0,0
06/20/2021,Race_eth_unknown,47545750,35.9,26.4,37537003,,,30.9,23.6,0,0,30.9,0,0,0
06/20/2021,Ages_12-15_yrs,4931513,2.7,2.7,3335365,29.2,19.7,2.1,2.1,0,0,2.1,0,0,0
06/20/2021,Ages_40-49_yrs,25617236,14.2,14.2,22676947,62.8,55.6,14.3,14.3,0,0,14.3,0,0,0
06/20/2021,Sex_known,178176448,99.9,99,157574094,,,99.9,99.2,0,0,99.9,0,0,0
06/20/2021,US,179909476,,100,158879519,54.2,47.9,,100,0,,100,,0,0
06/20/2021,Ages_18-24_yrs,14726973,8.2,8.2,12324690,48.2,40.3,7.8,7.8,0,0,7.8,0,0,0
06/20/2021,Sex_Female,94349731,53,52.4,83650165,56,49.6,53.1,52.7,0,0,53.1,0,0,0
06/20/2021,Race_eth_NHAsian,9207530,7,5.1,8663219,48.5,45.6,7.1,5.5,0,0,7.1,0,0,0
06/20/2021,Age_known,179889350,99.9,99.9,158874723,,,99.9,99.9,0,0,99.9,0,0,0
06/20/2021,Sex_unknown,1733028,1,1,1305425,,,0.8,0.8,0,0,0.8,0,0,0
06/20/2021,Ages_12-17_yrs,8488297,4.7,4.7,6234978,33.5,24.6,3.9,3.9,0,0,3.9,0,0,0
06/20/2021,Race_eth_NHAIAN,1137943,0.9,0.6,982359,46.7,40.3,0.8,0.6,0,0,0.8,0,0,0
06/20/2021,Race_eth_NHWhite,78383326,59.2,43.6,73726945,39.7,37.4,60.8,46.4,0,0,60.8,0,0,0
06/20/2021,Ages_<12yrs,173793,0.1,0.1,98607,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/20/2021,Race_eth_NHNHOPI,374203,0.3,0.2,339346,40.3,36.5,0.3,0.2,0,0,0.3,0,0,0
06/20/2021,Ages_<5yrs,6587,0,0,2222,0,0,0,0,0,0,0,0,0,0
06/20/2021,Sex_Male,83826717,47,46.6,73923929,51.3,45.2,46.9,46.5,0,0,46.9,0,0,0
06/20/2021,Age_unknown,20126,0,0,4796,,,0,0,0,0,0,0,0,0
06/20/2021,Ages_50-64_yrs,46512355,25.9,25.9,41985335,73.1,66,26.4,26.4,0,0,26.4,0,0,0
06/20/2021,Ages_65-74_yrs,28476141,15.8,15.8,26111421,89.3,81.9,16.4,16.4,0,0,16.4,0,0,0
06/20/2021,Ages_5-11_yrs,163497,0.1,0.1,95389,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/20/2021,Race_eth_Hispanic,23497435,17.8,13.1,20291655,36.9,31.8,16.7,12.8,0,0,16.7,0,0,0
06/20/2021,Ages_25-39_yrs,36252907,20.2,20.2,31513436,53,46.1,19.8,19.8,0,0,19.8,0,0,0
06/19/2021,Race_eth_known,132278452,99.9,73.6,121198021,,,99.9,76.4,0,0,99.9,0,0,0
06/19/2021,Race_eth_NHWhite,78353094,59.2,43.6,73670238,39.7,37.3,60.8,46.4,0,0,60.8,0,0,0
06/19/2021,Sex_unknown,1732577,1,1,1305037,,,0.8,0.8,0,0,0.8,0,0,0
06/19/2021,Ages_12-15_yrs,4915150,2.7,2.7,3303906,29.1,19.5,2.1,2.1,0,0,2.1,0,0,0
06/19/2021,Race_eth_NHAIAN,1137557,0.9,0.6,981832,46.7,40.3,0.8,0.6,0,0,0.8,0,0,0
06/19/2021,Ages_25-39_yrs,36222391,20.1,20.1,31468110,53,46,19.8,19.8,0,0,19.8,0,0,0
06/19/2021,US,179797216,,100,158703787,54.2,47.8,,100,0,,100,,0,0
06/19/2021,Race_eth_unknown,47518752,35.9,26.4,37505732,,,30.9,23.6,0,0,31,0,0,0
06/19/2021,Ages_50-64_yrs,46493574,25.9,25.9,41956333,73,65.9,26.4,26.4,0,0,26.5,0,0,0
06/19/2021,Ages_18-24_yrs,14709983,8.2,8.2,12299587,48.1,40.2,7.8,7.8,0,0,7.8,0,0,0
06/19/2021,Ages_<5yrs,6585,0,0,2221,0,0,0,0,0,0,0,0,0,0
06/19/2021,Ages_5-11_yrs,162697,0.1,0.1,94518,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/19/2021,Sex_Male,83769038,47,46.6,73834393,51.2,45.2,46.9,46.5,0,0,46.9,0,0,0
06/19/2021,Race_eth_Hispanic,23466024,17.7,13.1,20243280,36.8,31.8,16.7,12.8,0,0,16.7,0,0,0
06/19/2021,Age_known,179777118,99.9,99.9,158699010,,,99.9,99.9,0,0,99.9,0,0,0
06/19/2021,Ages_12-17_yrs,8465787,4.7,4.7,6194138,33.5,24.5,3.9,3.9,0,0,3.9,0,0,0
06/19/2021,Race_eth_NHMult_Oth,8020994,6.1,4.5,6955496,95,94.7,5.7,4.4,0,0,5.7,0,0,0
06/19/2021,Ages_16-17_yrs,3550637,2,2,2890232,42.3,34.5,1.8,1.8,0,0,1.8,0,0,0
06/19/2021,Ages_<12yrs,172989,0.1,0.1,97734,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/19/2021,Sex_Female,94295601,53,52.4,83564357,55.9,49.6,53.1,52.7,0,0,53.1,0,0,0
06/19/2021,Ages_40-49_yrs,25600031,14.2,14.2,22650589,62.8,55.5,14.3,14.3,0,0,14.3,0,0,0
06/19/2021,Sex_known,178064639,99.9,99,157398750,,,99.9,99.2,0,0,99.9,0,0,0
06/19/2021,Race_eth_NHAsian,9199433,7,5.1,8648252,48.4,45.5,7.1,5.4,0,0,7.1,0,0,0
06/19/2021,Race_eth_NHNHOPI,373918,0.3,0.2,338884,40.3,36.5,0.3,0.2,0,0,0.3,0,0,0
06/19/2021,Age_unknown,20098,0,0,4777,,,0,0,0,0,0,0,0,0
06/19/2021,Ages_65-74_yrs,28472267,15.8,15.8,26105563,89.3,81.9,16.4,16.4,0,0,16.5,0,0,0
06/19/2021,Ages_75+_yrs,19640096,10.9,10.9,17926956,85.7,78.3,11.3,11.3,0,0,11.3,0,0,0
06/19/2021,Race_eth_NHBlack,11727432,8.9,6.5,10360039,28.5,25.1,8.5,6.5,0,0,8.6,0,0,0
06/18/2021,Sex_unknown,1731560,1,1,1303876,,,0.8,0.8,0,0,0.8,0,0,0
06/18/2021,Sex_Male,83650931,47,46.6,73647079,51.2,45.1,46.9,46.5,0,0,46.9,0,0,0
06/18/2021,Race_eth_NHAIAN,1136752,0.9,0.6,980587,46.7,40.3,0.8,0.6,0,0,0.8,0,0,0
06/18/2021,Ages_65-74_yrs,28463192,15.9,15.9,26091854,89.3,81.8,16.5,16.5,0,0,16.5,0,0,0
06/18/2021,Ages_75+_yrs,19636084,10.9,10.9,17920953,85.7,78.2,11.3,11.3,0,0,11.3,0,0,0
06/18/2021,Sex_Female,94183606,53,52.5,83383859,55.9,49.5,53.1,52.7,0,0,53.1,0,0,0
06/18/2021,Ages_50-64_yrs,46451909,25.9,25.9,41892064,73,65.8,26.5,26.5,0,0,26.5,0,0,0
06/18/2021,Age_unknown,20057,0,0,4760,,,0,0,0,0,0,0,0,0
06/18/2021,Ages_25-39_yrs,36163365,20.1,20.1,31380620,52.9,45.9,19.8,19.8,0,0,19.8,0,0,0
06/18/2021,Race_eth_unknown,47464456,35.9,26.4,37439783,,,31,23.6,0,0,31,0,0,0
06/18/2021,Ages_18-24_yrs,14678015,8.2,8.2,12252773,48,40.1,7.7,7.7,0,0,7.7,0,0,0
06/18/2021,Race_eth_Hispanic,23399989,17.7,13,20143494,36.7,31.6,16.7,12.7,0,0,16.7,0,0,0
06/18/2021,Race_eth_NHMult_Oth,8010152,6.1,4.5,6937235,95,94.5,5.7,4.4,0,0,5.7,0,0,0
06/18/2021,Sex_known,177834537,99.9,99,157030938,,,99.9,99.2,0,0,99.9,0,0,0
06/18/2021,Age_known,179546040,99.9,99.9,158330054,,,99.9,99.9,0,0,99.9,0,0,0
06/18/2021,Ages_40-49_yrs,25564948,14.2,14.2,22596778,62.7,55.4,14.3,14.3,0,0,14.3,0,0,0
06/18/2021,Race_eth_NHAsian,9185410,7,5.1,8618625,48.4,45.4,7.1,5.4,0,0,7.1,0,0,0
06/18/2021,Ages_<12yrs,171276,0.1,0.1,95099,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/18/2021,Ages_12-15_yrs,4878819,2.7,2.7,3228563,28.8,19.1,2,2,0,0,2,0,0,0
06/18/2021,Race_eth_NHBlack,11704360,8.9,6.5,10327407,28.4,25.1,8.5,6.5,0,0,8.5,0,0,0
06/18/2021,Race_eth_NHNHOPI,372977,0.3,0.2,337358,40.2,36.3,0.3,0.2,0,0,0.3,0,0,0
06/18/2021,Ages_<5yrs,6584,0,0,2219,0,0,0,0,0,0,0,0,0,0
06/18/2021,US,179566097,,100,158334814,54.1,47.7,,100,0,,100,,0,0
06/18/2021,Ages_12-17_yrs,8417251,4.7,4.7,6099913,33.3,24.1,3.9,3.9,0,0,3.9,0,0,0
06/18/2021,Race_eth_known,132101629,99.9,73.6,120894999,,,99.9,76.4,0,0,99.9,0,0,0
06/18/2021,Ages_16-17_yrs,3538432,2,2,2871350,42.2,34.2,1.8,1.8,0,0,1.8,0,0,0
06/18/2021,Race_eth_NHWhite,78291989,59.3,43.6,73550293,39.7,37.3,60.8,46.5,0,0,60.8,0,0,0
06/18/2021,Ages_5-11_yrs,160985,0.1,0.1,91886,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/17/2021,Race_eth_unknown,47375094,35.9,26.4,37324985,,,31,23.7,0,0,31,0,0,0
06/17/2021,Age_known,179177952,99.9,99.9,157734965,,,99.9,99.9,0,0,99.9,0,0,0
06/17/2021,Ages_65-74_yrs,28445378,15.9,15.9,26064567,89.2,81.7,16.5,16.5,0,0,16.5,0,0,0
06/17/2021,Sex_unknown,1729688,1,1,1301055,,,0.8,0.8,0,0,0.8,0,0,0
06/17/2021,Ages_<5yrs,6566,0,0,2206,0,0,0,0,0,0,0,0,0,0
06/17/2021,Race_eth_NHWhite,78181043,59.3,43.6,73335830,39.6,37.2,60.9,46.5,0,0,60.9,0,0,0
06/17/2021,Race_eth_NHMult_Oth,7993045,6.1,4.5,6907605,95,94.1,5.7,4.4,0,0,5.7,0,0,0
06/17/2021,Ages_16-17_yrs,3520781,2,2,2843624,42,33.9,1.8,1.8,0,0,1.8,0,0,0
06/17/2021,Sex_known,177468283,99.9,99,156438644,,,99.9,99.2,0,0,99.9,0,0,0
06/17/2021,Ages_18-24_yrs,14628327,8.2,8.2,12179463,47.8,39.8,7.7,7.7,0,0,7.7,0,0,0
06/17/2021,Ages_12-15_yrs,4823873,2.7,2.7,3111518,28.5,18.4,2,2,0,0,2,0,0,0
06/17/2021,Race_eth_NHBlack,11667161,8.9,6.5,10273553,28.3,24.9,8.5,6.5,0,0,8.5,0,0,0
06/17/2021,Ages_50-64_yrs,46384616,25.9,25.9,41786317,72.9,65.6,26.5,26.5,0,0,26.5,0,0,0
06/17/2021,US,179197971,,100,157739699,54,47.5,,100,0,,100,,0,0
06/17/2021,Ages_<12yrs,168617,0.1,0.1,91112,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/17/2021,Ages_12-17_yrs,8344654,4.7,4.7,5955142,33,23.5,3.8,3.8,0,0,3.8,0,0,0
06/17/2021,Race_eth_NHAsian,9166774,7,5.1,8577670,48.3,45.2,7.1,5.4,0,0,7.1,0,0,0
06/17/2021,Age_unknown,20019,0,0,4734,,,0,0,0,0,0,0,0,0
06/17/2021,Race_eth_NHAIAN,1134421,0.9,0.6,977015,46.6,40.1,0.8,0.6,0,0,0.8,0,0,0
06/17/2021,Ages_75+_yrs,19626854,11,11,17907456,85.7,78.2,11.4,11.4,0,0,11.4,0,0,0
06/17/2021,Race_eth_NHNHOPI,371906,0.3,0.2,335453,40,36.1,0.3,0.2,0,0,0.3,0,0,0
06/17/2021,Sex_Male,83470462,47,46.6,73354158,51.1,44.9,46.9,46.5,0,0,46.9,0,0,0
06/17/2021,Sex_Female,93997821,53,52.5,83084486,55.8,49.3,53.1,52.7,0,0,53.1,0,0,0
06/17/2021,Ages_25-39_yrs,36069271,20.1,20.1,31238574,52.7,45.7,19.8,19.8,0,0,19.8,0,0,0
06/17/2021,Race_eth_known,131822865,99.9,73.6,120414682,,,99.9,76.3,0,0,99.9,0,0,0
06/17/2021,Ages_5-11_yrs,158348,0.1,0.1,87915,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/17/2021,Race_eth_Hispanic,23308515,17.7,13,20007556,36.6,31.4,16.6,12.7,0,0,16.6,0,0,0
06/17/2021,Ages_40-49_yrs,25510235,14.2,14.2,22512334,62.5,55.2,14.3,14.3,0,0,14.3,0,0,0
06/16/2021,Race_eth_Hispanic,23219949,17.7,13,19872687,36.4,31.2,16.6,12.6,0,0,16.6,0,0,0
06/16/2021,Ages_16-17_yrs,3502628,2,2,2815095,41.7,33.6,1.8,1.8,0,0,1.8,0,0,0
06/16/2021,Race_eth_NHAIAN,1131181,0.9,0.6,972200,46.5,39.9,0.8,0.6,0,0,0.8,0,0,0
06/16/2021,Ages_<12yrs,165973,0.1,0.1,87450,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/16/2021,Race_eth_NHMult_Oth,7977458,6.1,4.5,6880015,95,93.7,5.7,4.4,0,0,5.7,0,0,0
